timestamp,event_id,trigger,force_sensor_raw,slave_pos_j1,slave_pos_j2,slave_pos_j3,slave_pos_j4,slave_pos_j5,slave_pos_j6,slave_effort_j1,slave_effort_j2,slave_effort_j3,slave_effort_j4,slave_effort_j5,slave_effort_j6,slave_ext_torque_j1,slave_ext_torque_j2,slave_ext_torque_j3,slave_ext_torque_j4,slave_ext_torque_j5,slave_ext_torque_j6,master_pos_j1,master_pos_j2,master_pos_j3,master_pos_j4,master_pos_j5,master_pos_j6,master_effort_j1,master_effort_j2,master_effort_j3,master_effort_j4,master_effort_j5,master_effort_j6,reflected_tau_j1,reflected_tau_j2,reflected_tau_j3,reflected_tau_j4,reflected_tau_j5,reflected_tau_j6
1773345693.118241,1,effort,4095,-0.348444,0.354850,1.298110,-0.213223,1.021935,-0.050046,-2.983631,-7.875865,4.888343,0.545660,0.012957,-0.046968,-2.981755,-0.160857,-0.034057,0.291764,0.005439,-0.006156,-0.354633,0.370757,1.297903,-0.187337,1.021695,-0.056757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.043614,0.056300,0.011920,-0.102117,-0.001904,0.002154
1773345693.138331,1,effort,4095,-0.348444,0.354850,1.298110,-0.213223,1.021935,-0.050046,-2.983631,-7.875865,4.888343,0.545660,0.012957,-0.046968,-2.981755,-0.160857,-0.034057,0.291764,0.005439,-0.006156,-0.354633,0.370757,1.297903,-0.187337,1.021695,-0.056757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.043614,0.056300,0.011920,-0.102117,-0.001904,0.002154
1773345693.158431,1,effort,4095,-0.348444,0.354850,1.298110,-0.213223,1.021935,-0.050046,-2.983631,-7.875865,4.888343,0.545660,0.012957,-0.046968,-2.981755,-0.160857,-0.034057,0.291764,0.005439,-0.006156,-0.354633,0.370757,1.297903,-0.187337,1.021695,-0.056757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.043614,0.056300,0.011920,-0.102117,-0.001904,0.002154
1773345693.178047,1,effort,4095,-0.348444,0.354850,1.298110,-0.213223,1.021935,-0.050046,-2.983631,-7.875865,4.888343,0.545660,0.012957,-0.046968,-2.981755,-0.160857,-0.034057,0.291764,0.005439,-0.006156,-0.354633,0.370757,1.297903,-0.187337,1.021695,-0.056757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.043614,0.056300,0.011920,-0.102117,-0.001904,0.002154
1773345693.199431,1,effort,4095,-0.348444,0.354850,1.298110,-0.213223,1.021935,-0.050046,-2.983631,-7.875865,4.888343,0.545660,0.012957,-0.046968,-2.981755,-0.160857,-0.034057,0.291764,0.005439,-0.006156,-0.354633,0.370757,1.297903,-0.187337,1.021695,-0.056757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.043614,0.056300,0.011920,-0.102117,-0.001904,0.002154
1773345693.218644,1,effort,4095,-0.348438,0.354913,1.298087,-0.210539,1.021935,-0.050238,-4.681800,-7.863376,4.883531,0.490385,0.012861,-0.040268,-4.679924,-0.148367,-0.038869,0.236489,0.005343,0.000544,-0.354633,0.370757,1.297903,-0.187337,1.021695,-0.056757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.637973,0.051929,0.013604,-0.082771,-0.001870,-0.000191
1773345693.238606,1,effort,4095,-0.348438,0.354913,1.298087,-0.210539,1.021935,-0.050238,-4.681800,-7.863376,4.883531,0.490385,0.012861,-0.040268,-4.679924,-0.148367,-0.038869,0.236489,0.005343,0.000544,-0.354633,0.370757,1.297903,-0.187337,1.021695,-0.056757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.637973,0.051929,0.013604,-0.082771,-0.001870,-0.000191
1773345693.258619,1,effort,4095,-0.348438,0.354913,1.298087,-0.210539,1.021935,-0.050238,-4.681800,-7.863376,4.883531,0.490385,0.012861,-0.040268,-4.679924,-0.148367,-0.038869,0.236489,0.005343,0.000544,-0.354633,0.370757,1.297903,-0.187337,1.021695,-0.056757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.637973,0.051929,0.013604,-0.082771,-0.001870,-0.000191
1773345693.278664,1,effort,4095,-0.348438,0.354913,1.298087,-0.210539,1.021935,-0.050238,-4.681800,-7.863376,4.883531,0.490385,0.012861,-0.040268,-4.679924,-0.148367,-0.038869,0.236489,0.005343,0.000544,-0.354633,0.370757,1.297903,-0.187337,1.021695,-0.056757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.637973,0.051929,0.013604,-0.082771,-0.001870,-0.000191
1773345693.299825,1,effort,4095,-0.348438,0.354913,1.298087,-0.210539,1.021935,-0.050238,-4.681800,-7.863376,4.883531,0.490385,0.012861,-0.040268,-4.679924,-0.148367,-0.038869,0.236489,0.005343,0.000544,-0.354633,0.370757,1.297903,-0.187337,1.021695,-0.056757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.637973,0.051929,0.013604,-0.082771,-0.001870,-0.000191
